method,candidate_id,status,objective_value,rmse_mean,rmse_std,rmse_phi_mean,rmse_phi_std,combined_mean,loss_mean,loss_std,ess_mean,ess_std,train_sec_mean,train_sec_std,grad_raw_mean,grad_raw_std,grad_var_mean,grad_var_std,grad_snr_mean,grad_snr_std,elapsed_sec,num_runs,seeds,tune_params,params,error
ot,8,ok,56.471221923828125,1.746825933456421,0.0,0.1334368735551834,0.0,1.8802628070116043,56.471221923828125,0.0,14.394041061401367,0.0,1052.6188809201121,0.0,2.2744457721710205,0.0,0.12857452034950256,0.0,6.4287160502889975,0.0,1066.3766071796417,1,0,"{""ot_epsilon"": 25, ""ot_num_iters"": 40}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""ot_jitter"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""ot_epsilon"": 25, ""ot_num_iters"": 40}",
ot,12,ok,3573.23583984375,7.1021833419799805,0.0,0.9372431039810181,0.0,8.039426445960999,3573.23583984375,0.0,2.3626112937927246,0.0,1054.4071513451636,0.0,45899452.0,0.0,9434499108569088.0,0.0,0.5553676349243967,0.0,1068.311938047409,1,0,"{""ot_epsilon"": 1.0, ""ot_num_iters"": 40}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""ot_jitter"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""ot_epsilon"": 1.0, ""ot_num_iters"": 40}",
ot,4,ok,56.10983657836914,1.7617863416671753,0.0,0.07579616457223892,0.0,1.8375825062394142,56.10983657836914,0.0,12.253921508789062,0.0,1054.7842843569815,0.0,3.3037538528442383,0.0,0.38882431387901306,0.0,3.798303252437416,0.0,1068.6085603237152,1,0,"{""ot_epsilon"": 0.05, ""ot_num_iters"": 40}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""ot_jitter"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""ot_epsilon"": 0.05, ""ot_num_iters"": 40}",
ot,16,ok,56.529090881347656,1.8408176898956299,0.0,0.13641847670078278,0.0,1.9772361665964127,56.529090881347656,0.0,13.91716480255127,0.0,1055.119268912822,0.0,3.2118616104125977,0.0,0.31759676337242126,0.0,5.888929559046159,0.0,1068.8656363487244,1,0,"{""ot_epsilon"": 10.0, ""ot_num_iters"": 40}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""ot_jitter"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""ot_epsilon"": 10.0, ""ot_num_iters"": 40}",
ot,14,ok,59.659515380859375,1.6926281452178955,0.0,0.2647368311882019,0.0,1.9573649764060974,59.659515380859375,0.0,7.894842147827148,0.0,1056.1650648191571,0.0,93.25530242919922,0.0,1991.531982421875,0.0,1.0930680279294174,0.0,1069.9448430538177,1,0,"{""ot_epsilon"": 5.0, ""ot_num_iters"": 40}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""ot_jitter"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""ot_epsilon"": 5.0, ""ot_num_iters"": 40}",
ot,2,ok,56.046871185302734,1.7442775964736938,0.0,0.08210133016109467,0.0,1.8263789266347885,56.046871185302734,0.0,12.214780807495117,0.0,1061.1406745389104,0.0,3.283909797668457,0.0,0.2826980948448181,0.0,4.080531153998699,0.0,1074.944827079773,1,0,"{""ot_epsilon"": 0.02, ""ot_num_iters"": 40}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""ot_jitter"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""ot_epsilon"": 0.02, ""ot_num_iters"": 40}",
diffusion,4,ok,57.598087310791016,2.034987211227417,0.0,0.21095958352088928,0.0,2.2459467947483063,57.598087310791016,0.0,9.423418998718262,0.0,1000.5457805879414,0.0,3.1562936305999756,0.0,0.8354883193969727,0.0,4.0654141475123895,0.0,1013.776468038559,1,0,"{""diff_a"": -0.1, ""diff_steps"": 10}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -0.1, ""diff_steps"": 10}",
diffusion,1,ok,56.095863342285156,1.7889227867126465,0.0,0.08446251600980759,0.0,1.873385302722454,56.095863342285156,0.0,13.668227195739746,0.0,1004.7966757752001,0.0,1.7375366687774658,0.0,0.20711851119995117,0.0,4.71141856448249,0.0,1018.0123188495636,1,0,"{""diff_a"": -0.0001, ""diff_steps"": 10}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -0.0001, ""diff_steps"": 10}",
diffusion,7,ok,64.4609146118164,1.9597816467285156,0.0,0.4358367919921875,0.0,2.395618438720703,64.4609146118164,0.0,5.160782814025879,0.0,1009.2007646076381,0.0,23.587759017944336,0.0,957.3908081054688,0.0,1.2065448572620536,0.0,1022.4381158351898,1,0,"{""diff_a"": -1.0, ""diff_steps"": 10}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -1.0, ""diff_steps"": 10}",
diffusion,8,ok,60.3863525390625,1.977940320968628,0.0,0.39314550161361694,0.0,2.371085822582245,60.3863525390625,0.0,6.144230842590332,0.0,1309.5591229051352,0.0,9.085637092590332,0.0,239.87686157226562,0.0,1.1656425086949382,0.0,1322.8224873542786,1,0,"{""diff_a"": -1.0, ""diff_steps"": 20}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -1.0, ""diff_steps"": 20}",
diffusion,2,ok,56.31602096557617,1.8132102489471436,0.0,0.09832994639873505,0.0,1.9115401953458786,56.31602096557617,0.0,13.964428901672363,0.0,1309.5312057733536,0.0,1.572556972503662,0.0,0.45831984281539917,0.0,3.308045000877849,0.0,1322.8295958042145,1,0,"{""diff_a"": -0.0001, ""diff_steps"": 20}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -0.0001, ""diff_steps"": 20}",
diffusion,5,ok,55.929542541503906,1.8743664026260376,0.0,0.08117102831602097,0.0,1.9555374309420586,55.929542541503906,0.0,13.776491165161133,0.0,1310.1900450401008,0.0,2.3974833488464355,0.0,0.33842846751213074,0.0,4.116609987737013,0.0,1323.328632593155,1,0,"{""diff_a"": -0.1, ""diff_steps"": 20}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -0.1, ""diff_steps"": 20}",
diffusion,6,ok,56.52738952636719,1.7634191513061523,0.0,0.10108770430088043,0.0,1.8645068556070328,56.52738952636719,0.0,13.981972694396973,0.0,1952.4700216650963,0.0,2.202063798904419,0.0,0.24477045238018036,0.0,4.773815899206337,0.0,1966.1239960193634,1,0,"{""diff_a"": -0.1, ""diff_steps"": 50}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -0.1, ""diff_steps"": 50}",
diffusion,3,ok,56.369300842285156,1.796247959136963,0.0,0.10191211104393005,0.0,1.898160070180893,56.369300842285156,0.0,13.877610206604004,0.0,1979.2259070426226,0.0,2.2818517684936523,0.0,0.203042671084404,0.0,4.178621521974001,0.0,1992.7539911270142,1,0,"{""diff_a"": -0.0001, ""diff_steps"": 50}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -0.0001, ""diff_steps"": 50}",
diffusion,9,ok,57.12065505981445,1.9306511878967285,0.0,0.15522579848766327,0.0,2.085876986384392,57.12065505981445,0.0,11.801324844360352,0.0,1986.0656862966716,0.0,6.7392897605896,0.0,550.8779296875,0.0,0.6728900618615374,0.0,1999.6423907279968,1,0,"{""diff_a"": -1.0, ""diff_steps"": 50}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""diff_T"": 1.0, ""diff_ode"": true, ""diff_eps"": ""1e-6"", ""train.steps"": 100, ""train.lr"": ""1e-1"", ""diff_a"": -1.0, ""diff_steps"": 50}",
soft,1,ok,55.70086669921875,2.3183674812316895,0.0,0.18128907680511475,0.0,2.499656558036804,55.70086669921875,0.0,7.0752177238464355,0.0,22.481643062084913,0.0,17.523008346557617,0.0,57.77141189575195,0.0,1.2333703117619925,0.0,28.791202545166016,1,0,"{""lam"": 0.2}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""train.steps"": 10, ""train.lr"": ""1e-1"", ""lam"": 0.2}",
soft,4,ok,56.21760559082031,1.7883888483047485,0.0,0.16536571085453033,0.0,1.9537545591592789,56.21760559082031,0.0,11.581202507019043,0.0,22.076054606586695,0.0,5.900444507598877,0.0,13.477641105651855,0.0,1.2778725277154805,0.0,28.864718437194824,1,0,"{""lam"": 0.8}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""train.steps"": 10, ""train.lr"": ""1e-1"", ""lam"": 0.8}",
soft,2,ok,56.31245422363281,2.1916470527648926,0.0,0.1833520233631134,0.0,2.374999076128006,56.31245422363281,0.0,8.744511604309082,0.0,22.73497823625803,0.0,4.267931938171387,0.0,20.130455017089844,0.0,1.2692059738108608,0.0,29.001669883728027,1,0,"{""lam"": 0.4}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""train.steps"": 10, ""train.lr"": ""1e-1"", ""lam"": 0.4}",
soft,3,ok,56.02216339111328,2.242905616760254,0.0,0.17405250668525696,0.0,2.416958123445511,56.02216339111328,0.0,9.874482154846191,0.0,22.46924302354455,0.0,5.038038730621338,0.0,17.306468963623047,0.0,1.2510643502486853,0.0,29.209228038787842,1,0,"{""lam"": 0.6}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""train.steps"": 10, ""train.lr"": ""1e-1"", ""lam"": 0.6}",
soft,5,ok,56.2708740234375,1.8044347763061523,0.0,0.16226807236671448,0.0,1.9667028486728668,56.2708740234375,0.0,11.997462272644043,0.0,22.216759093105793,0.0,4.165088653564453,0.0,10.018651008605957,0.0,1.3136719619225707,0.0,29.262917518615723,1,0,"{""lam"": 0.95}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""train.steps"": 10, ""train.lr"": ""1e-1"", ""lam"": 0.95}",
transformer,1,ok,55.98757553100586,1.7628200054168701,0.0,0.11611074954271317,0.0,1.8789307549595833,55.98757553100586,0.0,14.42706298828125,0.0,829.1750971116126,0.0,1.41986882686615,0.0,0.029424365609884262,0.0,6.731569963908067,0.0,831.6130518913269,1,0,"{""d_model"": 64, ""dropout_rate"": 0.1, ""hidden"": 128, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 4, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 64, ""hidden"": 128, ""num_heads"": 4}",
transformer,2,ok,55.65412902832031,1.6616877317428589,0.0,0.11771637201309204,0.0,1.779404103755951,55.65412902832031,0.0,14.436376571655273,0.0,830.3162546567619,0.0,1.3212922811508179,0.0,0.01802254095673561,0.0,8.09300029469823,0.0,832.7802157402039,1,0,"{""d_model"": 64, ""dropout_rate"": 0.1, ""hidden"": 128, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 8, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 64, ""hidden"": 128, ""num_heads"": 8}",
transformer,3,ok,56.21352005004883,1.6589818000793457,0.0,0.11790522187948227,0.0,1.776887021958828,56.21352005004883,0.0,14.233280181884766,0.0,833.5835040099919,0.0,1.104499101638794,0.0,0.021580521017313004,0.0,7.213648489758503,0.0,835.9869227409363,1,0,"{""d_model"": 64, ""dropout_rate"": 0.1, ""hidden"": 256, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 4, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 64, ""hidden"": 256, ""num_heads"": 4}",
transformer,4,ok,56.44065856933594,1.8276365995407104,0.0,0.11543715745210648,0.0,1.943073756992817,56.44065856933594,0.0,14.475147247314453,0.0,835.0250061377883,0.0,1.4957451820373535,0.0,0.03169824555516243,0.0,6.621372206671762,0.0,837.6022017002106,1,0,"{""d_model"": 64, ""dropout_rate"": 0.1, ""hidden"": 256, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 8, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 64, ""hidden"": 256, ""num_heads"": 8}",
transformer,5,ok,55.783042907714844,1.7470985651016235,0.0,0.11141449213027954,0.0,1.858513057231903,55.783042907714844,0.0,14.452200889587402,0.0,835.6905146799982,0.0,1.2265514135360718,0.0,0.017966002225875854,0.0,7.708564010948633,0.0,837.9200038909912,1,0,"{""d_model"": 128, ""dropout_rate"": 0.1, ""hidden"": 128, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 4, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 128, ""hidden"": 128, ""num_heads"": 4}",
transformer,7,ok,56.02434539794922,1.693766713142395,0.0,0.12389784306287766,0.0,1.8176645562052727,56.02434539794922,0.0,14.375415802001953,0.0,838.7325252629817,0.0,1.2746309041976929,0.0,0.022054243832826614,0.0,6.714673403615381,0.0,841.2347340583801,1,0,"{""d_model"": 128, ""dropout_rate"": 0.1, ""hidden"": 256, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 4, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 128, ""hidden"": 256, ""num_heads"": 4}",
transformer,6,ok,56.034568786621094,1.7696417570114136,0.0,0.11697597056627274,0.0,1.8866177275776863,56.034568786621094,0.0,14.531187057495117,0.0,839.5465061441064,0.0,1.4358066320419312,0.0,0.024750541895627975,0.0,7.079581695821676,0.0,841.9102618694305,1,0,"{""d_model"": 128, ""dropout_rate"": 0.1, ""hidden"": 128, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 8, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 128, ""hidden"": 128, ""num_heads"": 8}",
transformer,8,ok,55.63136291503906,1.7953343391418457,0.0,0.11728621274232864,0.0,1.9126205518841743,55.63136291503906,0.0,14.523322105407715,0.0,839.908310059458,0.0,1.5628130435943604,0.0,0.05537896230816841,0.0,4.4801585260527785,0.0,842.1938157081604,1,0,"{""d_model"": 128, ""dropout_rate"": 0.1, ""hidden"": 256, ""num_decoder_layers"": 2, ""num_encoder_layers"": 2, ""num_heads"": 8, ""pretrained_weights"": null}","{""num_particles"": 25, ""ess_threshold"": 0.5, ""resample"": ""auto"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""dropout_rate"": 0.1, ""pretrained_weights"": null, ""pretrain_output_root"": ""{experiment_dir}/transformer_pretrain"", ""pretrain_steps"": 2000, ""pretrain_batch_size"": 128, ""pretrain_lr"": ""1e-2"", ""pretrain_log_every"": 100, ""pretrain_loss"": ""gmm"", ""pretrain_sim_T"": 40, ""pretrain_sim_batch_size"": 256, ""freeze_resampler"": true, ""train.proposal_lr"": ""1e-1"", ""train.resampler_lr"": ""2e-2"", ""stop_grad_through_time"": true, ""train.steps"": 100, ""d_model"": 128, ""hidden"": 256, ""num_heads"": 8}",
